customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Rank,Value,age
4322,Parnell,Lamprey,Male,23,08/04/1977,Engineer III,Financial Services,High Net Worth,NO,No,12,7353 Mallard Junction,2165,NSW,Australia,6,322,1.0125,44
4323,Honey,Gosdin,Female,0,29/11/1981,Software Engineer I,Property,Mass Customer,NO,No,17,066 Warner Trail,2582,NSW,Australia,9,322,1.0125,40
4324,Sonny,McCart,Male,35,27/08/1992,Account Representative I,Manufacturing,High Net Worth,NO,No,9,52752 Barby Hill,3020,VIC,Australia,9,324,1.01,29
4325,Rozamond,Turtle,Unknown,69,01/01/1977,Legal Assistant,IT,Mass Customer,NO,Yes,3,57025 New Castle Street,3850,VIC,Australia,3,324,1.01,44
4326,Deirdre,Burgoine,Female,14,08/01/1955,Programmer III,Health,High Net Worth,NO,No,7,0 Stoughton Park,3000,VIC,Australia,1,326,1.009375,67
4327,Haleigh,Not Known,Female,17,19/05/1952,Senior Sales Associate,Financial Services,Mass Customer,NO,Yes,18,49 Jana Point,4503,QLD,Australia,4,326,1.009375,69
4328,Aldridge,Poskitt,Male,84,10/02/1982,VP Sales,Not Stated,Mass Customer,NO,No,12,7 Fordem Point,4161,QLD,Australia,5,326,1.009375,40
4329,Zechariah,McReidy,Male,32,22/07/1978,Technical Writer,Manufacturing,High Net Worth,NO,No,21,797 Westend Street,4207,QLD,Australia,6,329,1,43
4330,Carry,Costi,Female,32,26/11/1972,Senior Developer,Property,Mass Customer,NO,No,11,5316 Farwell Hill,2800,NSW,Australia,4,329,1,49
4331,Alon,Not Known,Male,17,23/06/1999,Accountant IV,Not Stated,Affluent Customer,NO,No,9,770 Crest Line Parkway,4218,QLD,Australia,3,329,1,22
4332,Ahmed,Pickthorne,Male,46,25/12/1959,Marketing Manager,Not Stated,High Net Worth,NO,Yes,15,50 American Street,2147,NSW,Australia,9,329,1,62
4333,Nil,Shirer,Male,64,27/09/1997,Librarian,Entertainment,Mass Customer,NO,Yes,7,4793 Mcbride Pass,3013,VIC,Australia,8,329,1,24
4334,Erhard,O'Moylane,Male,33,27/05/1978,Media Manager I,Retail,Affluent Customer,NO,Yes,9,01124 Dottie Lane,3630,VIC,Australia,2,334,0.99875,43
4335,Vitia,Axtens,Female,62,08/08/1945,Financial Advisor,Financial Services,Mass Customer,NO,Yes,15,42681 Carey Alley,2011,NSW,Australia,10,334,0.99875,76
4336,Haskell,Moxted,Male,81,27/08/1943,Civil Engineer,Manufacturing,Mass Customer,NO,No,7,2941 Talisman Alley,2145,NSW,Australia,9,334,0.99875,78
4337,Ebony,Conrad,Female,8,24/10/1999,Environmental Tech,Financial Services,Mass Customer,NO,Yes,16,990 Hoffman Avenue,3029,VIC,Australia,7,334,0.99875,22
4338,Lincoln,Boler,Male,53,24/01/1976,Chief Design Engineer,Not Stated,Affluent Customer,NO,No,14,5 Summer Ridge Court,3207,VIC,Australia,8,338,0.99609375,46
4339,Vladimir,Westmerland,Male,18,19/06/1956,Not Stated,Manufacturing,Mass Customer,NO,Yes,18,102 Charing Cross Terrace,2640,NSW,Australia,4,338,0.99609375,65
4340,Kylynn,Drowsfield,Female,80,28/03/1975,Editor,Not Stated,High Net Worth,NO,Yes,7,5 Trailsway Avenue,3059,VIC,Australia,9,338,0.99609375,46
4341,Nicole,Ruckhard,Female,93,09/10/1969,Human Resources Manager,Health,Affluent Customer,NO,Yes,17,23694 Leroy Place,4560,QLD,Australia,3,341,0.99,52
4342,Celestina,Lethardy,Female,38,11/12/1968,Software Consultant,IT,Mass Customer,NO,Yes,11,53 Memorial Street,3163,VIC,Australia,10,341,0.99,53
4343,Tannie,Petrakov,Male,84,27/11/1951,Data Coordiator,IT,Affluent Customer,NO,No,10,691 Valley Edge Alley,4078,QLD,Australia,6,341,0.99,70
4344,Bessy,Saladin,Female,22,22/12/1939,VP Marketing,Manufacturing,Mass Customer,NO,Yes,16,60073 Pankratz Pass,4075,QLD,Australia,10,341,0.99,82
4345,Diego,Van den Broek,Male,17,28/09/1964,Business Systems Development Analyst,Manufacturing,Affluent Customer,NO,Yes,13,8 Schlimgen Drive,4055,QLD,Australia,7,345,0.988125,57
4346,Lucilia,Minshall,Female,71,15/04/1952,Not Stated,IT,Mass Customer,NO,Yes,7,0237 Mallard Place,2750,NSW,Australia,8,345,0.988125,69
4347,Cissiee,Pollington,Female,43,21/07/1941,Associate Professor,Property,Mass Customer,NO,Yes,7,69710 Northfield Center,2256,NSW,Australia,9,345,0.988125,80
4348,Eddy,Sturch,Male,22,11/02/1961,Software Consultant,Financial Services,High Net Worth,NO,Yes,17,1 Kinsman Crossing,4158,QLD,Australia,6,345,0.988125,61
4349,Caron,Kezar,Female,11,08/08/1953,Social Worker,Health,Mass Customer,NO,No,5,40553 Rigney Avenue,2835,NSW,Australia,1,349,0.9875,68
4350,Sandor,Stirland,Male,67,26/05/1981,Web Developer IV,Manufacturing,High Net Worth,NO,No,12,48578 Farmco Park,3235,VIC,Australia,10,349,0.9875,40
4351,Gallagher,Bromell,Male,18,02/12/1956,Assistant Manager,Not Stated,Mass Customer,NO,No,17,91634 Badeau Crossing,4556,QLD,Australia,8,349,0.9875,65
4352,Murial,Bulloch,Female,59,01/10/1964,Not Stated,Financial Services,Mass Customer,NO,No,13,391 Old Shore Lane,2011,NSW,Australia,6,349,0.9875,57
4353,Delinda,Ech,Female,74,21/10/1944,Environmental Specialist,Argiculture,Mass Customer,NO,Yes,17,28 Golf View Terrace,3101,VIC,Australia,10,349,0.9875,77
4354,Hussein,Tapenden,Male,19,19/10/1953,Pharmacist,Health,Affluent Customer,NO,Yes,12,0197 Sachs Avenue,2747,NSW,Australia,8,349,0.9875,68
4355,Giulietta,Garbott,Female,59,27/02/2002,Technical Writer,Not Stated,Affluent Customer,NO,Yes,14,48297 Stuart Circle,3810,VIC,Australia,5,355,0.984375,20
4356,Kaylyn,Jakaway,Female,45,30/07/1980,Registered Nurse,Health,Affluent Customer,NO,No,10,67 Heath Circle,2290,NSW,Australia,8,356,0.9828125,41
4357,Brynn,Goodyear,Female,30,10/11/1944,Human Resources Manager,Health,Mass Customer,NO,Yes,11,3 Sheridan Lane,3075,VIC,Australia,7,356,0.9828125,77
4358,Otis,Not Known,Male,59,11/01/1971,Electrical Engineer,Manufacturing,Affluent Customer,NO,No,12,04 Oakridge Plaza,2075,NSW,Australia,11,358,0.98,51
4359,Tamas,Swatman,Unknown,65,01/01/1977,Assistant Media Planner,Entertainment,Affluent Customer,NO,No,5,78 Clarendon Drive,4551,QLD,Australia,8,358,0.98,44
4360,Pace,Clemonts,Male,99,28/07/1990,Media Manager IV,Retail,High Net Worth,NO,No,10,335 Cambridge Hill,3122,VIC,Australia,7,358,0.98,31
4361,Tracy,Andrejevic,Unknown,71,01/01/1977,Programmer II,IT,Mass Customer,NO,Yes,11,5675 Burning Wood Trail,3030,VIC,Australia,7,361,0.9775,44
4362,Muffin,Grigolon,Male,7,31/10/1979,Senior Editor,Telecommunications,Mass Customer,NO,No,12,4597 Marcy Point,2232,NSW,Australia,10,361,0.9775,42
4363,Allsun,Biner,Female,67,26/12/1997,Nurse Practicioner,Financial Services,Mass Customer,NO,Yes,10,9 Walton Way,2641,NSW,Australia,2,361,0.9775,24
4364,Kenneth,Elleyne,Male,13,03/09/1957,Technical Writer,Financial Services,Mass Customer,NO,No,13,27429 Dottie Plaza,3145,VIC,Australia,11,361,0.9775,64
4365,Clotilda,Southers,Female,62,08/11/1999,Computer Systems Analyst II,Financial Services,Mass Customer,NO,Yes,15,42 Donald Hill,2323,NSW,Australia,4,361,0.9775,22
4366,Augustus,Bourley,Male,60,17/08/1981,Not Stated,Health,Affluent Customer,NO,No,18,3 Hoepker Parkway,4152,QLD,Australia,10,366,0.975,40
4367,Daisi,Tinwell,Female,84,24/12/1971,Business Systems Development Analyst,Financial Services,Mass Customer,NO,No,11,19561 Express Street,2777,NSW,Australia,8,366,0.975,50
4368,Gerik,Woodroof,Male,18,13/06/1959,Paralegal,Financial Services,High Net Worth,NO,Yes,9,41 Kropf Road,3175,VIC,Australia,7,366,0.975,62
4369,Claresta,MacConnulty,Female,6,01/10/1957,Recruiting Manager,Not Stated,Mass Customer,NO,Yes,20,0516 Fremont Point,2026,NSW,Australia,9,366,0.975,64
4370,Arty,Fontelles,Male,50,21/10/1994,Help Desk Technician,IT,High Net Worth,NO,No,4,7872 South Junction,3197,VIC,Australia,4,370,0.97,27
4371,Giulia,Hazart,Female,57,02/08/1978,Help Desk Technician,Not Stated,Mass Customer,NO,No,11,81 Donald Parkway,4218,QLD,Australia,11,371,0.96875,43
4372,Whit,Emloch,Male,30,20/08/1963,Food Chemist,Health,Mass Customer,NO,Yes,6,105 Carpenter Court,2220,NSW,Australia,9,372,0.966875,58
4373,Rowan,Summerly,Male,4,05/07/1974,Librarian,Entertainment,Mass Customer,NO,No,9,58231 Tomscot Plaza,2209,NSW,Australia,10,372,0.966875,47
4374,Ian,Rabat,Male,54,04/08/1975,Web Designer I,Financial Services,Affluent Customer,NO,No,11,3 Loeprich Point,3204,VIC,Australia,11,372,0.966875,46
4375,Agneta,McAmish,Unknown,66,01/01/1977,Structural Analysis Engineer,IT,Mass Customer,NO,No,15,5773 Acker Way,4207,QLD,Australia,6,375,0.96,44
4376,Reginald,Jermy,Male,7,12/09/1960,Director of Sales,Not Stated,High Net Worth,NO,Yes,20,540 Katie Street,4128,QLD,Australia,8,375,0.96,61
4377,Link,Gorini,Male,60,09/11/1974,Not Stated,IT,High Net Worth,NO,No,10,9495 Jenna Way,4600,QLD,Australia,2,375,0.96,47
4378,Harriet,Brattan,Female,81,03/12/1986,Human Resources Assistant I,Financial Services,High Net Worth,NO,No,2,66 Ruskin Parkway,3579,VIC,Australia,1,378,0.95625,35
4379,Sada,Branton,Female,34,24/06/1974,Nuclear Power Engineer,Manufacturing,Affluent Customer,NO,No,14,9736 Mitchell Pass,3199,VIC,Australia,6,378,0.95625,47
4380,Jenelle,Mc-Kerley,Female,40,23/01/1942,Data Coordiator,Financial Services,Mass Customer,NO,Yes,16,9 Springview Terrace,4068,QLD,Australia,5,378,0.95625,80
4381,Gabrila,Toopin,Female,7,14/01/1963,Junior Executive,Manufacturing,Mass Customer,NO,No,12,1914 Oakridge Place,2456,NSW,Australia,6,378,0.95625,59
4382,Almira,Mangion,Female,4,24/01/1996,VP Product Management,Financial Services,Affluent Customer,NO,Yes,2,179 Anzinger Center,2230,NSW,Australia,12,382,0.95,26
4383,Arty,Strudwick,Male,85,31/01/1964,Data Coordiator,Health,Mass Customer,NO,Yes,8,62 Melrose Court,2211,NSW,Australia,10,382,0.95,58
4384,Alexa,Dillet,Female,65,05/10/1944,Product Engineer,Entertainment,Affluent Customer,NO,No,17,84650 Novick Point,2261,NSW,Australia,7,382,0.95,77
4385,Palmer,Heaven,Male,82,18/05/1995,Staff Scientist,Financial Services,Affluent Customer,NO,Yes,9,5 Hoard Parkway,3754,VIC,Australia,6,382,0.95,26
4386,Porter,Buckenhill,Male,46,14/06/1954,Help Desk Operator,Manufacturing,High Net Worth,NO,Yes,9,376 Talmadge Street,4124,QLD,Australia,7,386,0.945625,67
4387,Kizzee,Kemston,Female,11,29/09/1961,Not Stated,Health,Mass Customer,NO,No,13,5979 Green Ridge Way,2767,NSW,Australia,8,386,0.945625,60
4388,Isadora,Ducker,Female,15,25/08/1973,Account Executive,Not Stated,Affluent Customer,NO,Yes,8,2972 Holy Cross Crossing,3153,VIC,Australia,5,386,0.945625,48
4389,Giffie,Offill,Male,51,02/03/1993,Structural Engineer,Telecommunications,Affluent Customer,NO,No,5,89 Riverside Court,4740,QLD,Australia,3,386,0.945625,29
4390,Fara,Sarath,Female,75,30/06/1948,Quality Control Specialist,Manufacturing,Mass Customer,NO,No,22,540 Forest Run Plaza,2168,NSW,Australia,7,386,0.945625,73
4391,Carolann,Raatz,Female,25,26/02/1979,Chief Design Engineer,Not Stated,High Net Worth,NO,No,21,817 Bunker Hill Place,3977,VIC,Australia,6,386,0.945625,43
4392,Tamar,Windmill,Female,92,28/08/1939,Senior Editor,Manufacturing,Affluent Customer,NO,No,10,4669 Troy Place,2207,NSW,Australia,10,386,0.945625,82
4393,Kipp,Stockport,Male,36,10/12/1982,Data Coordiator,Retail,Mass Customer,NO,Yes,6,02 Roth Drive,2022,NSW,Australia,11,386,0.945625,39
4394,Packston,Wackett,Male,10,26/04/1950,Quality Engineer,Financial Services,Mass Customer,NO,No,19,7 Northridge Court,3192,VIC,Australia,9,386,0.945625,71
4395,Hanson,Eastes,Male,74,20/05/1990,Not Stated,Manufacturing,Mass Customer,NO,Yes,5,5735 Starling Plaza,3056,VIC,Australia,9,395,0.94,31
4396,Demetria,Bausor,Female,73,22/12/1961,Assistant Media Planner,Entertainment,Mass Customer,NO,Yes,9,97 Transport Plaza,2097,NSW,Australia,12,396,0.9375,60
4397,Lura,Fawdrie,Female,66,17/01/2002,VP Sales,Health,Mass Customer,NO,Yes,4,67183 Anniversary Parkway,4211,QLD,Australia,3,396,0.9375,20
4398,Nora,Anselm,Female,84,05/01/1961,Not Stated,Entertainment,High Net Worth,NO,Yes,15,2 Emmet Parkway,4342,QLD,Australia,5,396,0.9375,61
4399,Estevan,Eastment,Male,54,09/08/1942,Environmental Specialist,Health,Mass Customer,NO,Yes,21,61926 Tomscot Hill,2019,NSW,Australia,8,396,0.9375,79
4400,Aloysius,Glowacz,Male,72,24/03/1979,Financial Advisor,Financial Services,Affluent Customer,NO,No,18,07 Susan Lane,2232,NSW,Australia,10,396,0.9375,43
4401,Bastien,Ibbeson,Male,53,04/11/1976,Software Consultant,IT,Mass Customer,NO,No,12,43094 Kedzie Pass,2487,NSW,Australia,5,401,0.935,45
4402,Otha,Langworthy,Female,91,20/01/1967,Senior Financial Analyst,Financial Services,Mass Customer,NO,Yes,13,678 Lyons Trail,3130,VIC,Australia,10,401,0.935,55
4403,Gannie,Bargh,Male,56,13/02/1955,Analyst Programmer,Not Stated,Mass Customer,NO,Yes,13,1832 Burning Wood Place,3201,VIC,Australia,7,401,0.935,67
4404,Dwayne,Doel,Male,80,21/01/1978,Cost Accountant,Financial Services,Affluent Customer,NO,Yes,17,5642 Debs Terrace,2223,NSW,Australia,11,401,0.935,44
4405,Leese,Huckleby,Female,67,10/09/1977,Help Desk Operator,Manufacturing,High Net Worth,NO,Yes,16,73 Riverside Trail,3777,VIC,Australia,7,405,0.93,44
4406,Dodi,Kiggel,Female,5,15/08/1980,Not Stated,Financial Services,Mass Customer,NO,Yes,13,05 Everett Trail,2114,NSW,Australia,11,405,0.93,41
4407,Kippar,Brimilcome,Male,21,29/11/1938,Graphic Designer,Health,Mass Customer,NO,No,19,082 Welch Lane,2089,NSW,Australia,11,405,0.93,83
4408,Corinna,Beretta,Female,24,29/02/1996,Programmer III,Health,High Net Worth,NO,No,12,72 Mccormick Circle,3023,VIC,Australia,7,408,0.9296875,26
4409,Laurie,Odlin,Female,75,08/03/1983,Social Worker,Health,High Net Worth,NO,No,10,15669 Arizona Trail,3194,VIC,Australia,10,409,0.925,39
4410,Mair,Erett,Female,15,05/12/1957,Speech Pathologist,Not Stated,Affluent Customer,NO,No,18,79 Armistice Parkway,2117,NSW,Australia,7,409,0.925,64
4411,Marcelia,Copins,Female,81,15/03/1946,Not Stated,Not Stated,Mass Customer,NO,Yes,21,330 Melby Terrace,2259,NSW,Australia,8,409,0.925,76
4412,Tanner,Terlinden,Male,84,09/12/1995,Nuclear Power Engineer,Manufacturing,Mass Customer,NO,No,14,2637 Monument Trail,3106,VIC,Australia,11,409,0.925,26
4413,Hilliard,Dullard,Male,65,18/07/1954,Civil Engineer,Manufacturing,Mass Customer,NO,No,17,37919 Old Gate Park,2163,NSW,Australia,8,409,0.925,67
4414,Justinn,Haruard,Female,48,28/08/1958,Health Coach IV,Health,High Net Worth,NO,No,11,00 Judy Terrace,2035,NSW,Australia,12,414,0.924375,63
4415,Wyn,Meach,Male,37,10/09/1938,Not Stated,Manufacturing,Mass Customer,NO,No,9,79 Armistice Junction,2765,NSW,Australia,9,415,0.921875,83
4416,Art,Shardlow,Male,57,15/10/1963,Data Coordiator,Argiculture,Mass Customer,NO,Yes,15,7 Clemons Circle,4350,QLD,Australia,2,415,0.921875,58
4417,Dennis,Varnham,Male,57,17/05/1953,Assistant Media Planner,Entertainment,Affluent Customer,NO,No,17,6455 Mayfield Street,3350,VIC,Australia,3,415,0.921875,68
4418,Freddi,Litherborough,Female,46,14/01/1989,Product Engineer,Financial Services,Mass Customer,NO,No,7,7873 Meadow Vale Plaza,2460,NSW,Australia,3,418,0.918,33
4419,Salomon,Perkins,Male,76,12/01/1998,Engineer IV,Financial Services,Affluent Customer,NO,Yes,1,45 Banding Hill,2009,NSW,Australia,10,419,0.91640625,24
4420,Sherill,Not Known,Female,33,18/12/1991,Information Systems Manager,Financial Services,Mass Customer,NO,No,3,53 Moulton Avenue,2880,NSW,Australia,1,420,0.91375,30
4421,Queenie,Learie,Female,90,24/01/1948,Not Stated,Property,Mass Customer,NO,No,12,7 Sauthoff Park,2073,NSW,Australia,11,420,0.91375,74
4422,Etan,Prinett,Male,97,21/01/1970,Operator,Argiculture,Mass Customer,NO,Yes,10,9082 Waywood Avenue,2250,NSW,Australia,8,420,0.91375,52
4423,Donaugh,Benedict,Male,3,01/12/1991,Systems Administrator III,Property,Mass Customer,NO,No,12,30049 Brown Road,2233,NSW,Australia,9,420,0.91375,30
4424,Harwell,Kleinstein,Male,87,18/10/1993,Sales Representative,Retail,Affluent Customer,NO,No,15,7 Huxley Trail,3818,VIC,Australia,5,420,0.91375,28
4425,Cheston,Hritzko,Male,70,08/11/1945,Software Engineer III,Manufacturing,Mass Customer,NO,Yes,19,3 Service Center,2127,NSW,Australia,9,420,0.91375,76
4426,Suzy,Trounson,Female,13,19/07/1947,Senior Financial Analyst,Financial Services,Mass Customer,NO,Yes,20,0627 Golf Center,4152,QLD,Australia,9,420,0.91375,74
4427,Jobie,Runacres,Female,96,08/01/1975,Developer IV,Not Stated,Mass Customer,NO,Yes,18,24960 Shopko Crossing,2528,NSW,Australia,7,427,0.9125,47
4428,Guenna,Filisov,Female,52,09/02/1969,Chemical Engineer,Manufacturing,High Net Worth,NO,No,13,43 Stoughton Drive,2154,NSW,Australia,9,427,0.9125,53
4429,Opal,Cleare,Female,6,26/09/1977,Database Administrator II,Property,Affluent Customer,NO,Yes,20,247 Blue Bill Park Parkway,2066,NSW,Australia,9,429,0.91,44
4430,Ottilie,Wanless,Female,51,10/11/1940,Environmental Specialist,Not Stated,Affluent Customer,NO,No,8,2 David Pass,2720,NSW,Australia,4,430,0.9095,81
4431,Kipper,Circuit,Male,23,12/12/1974,Research Assistant IV,Argiculture,Mass Customer,NO,Yes,4,3867 Barby Hill,2140,NSW,Australia,8,430,0.9095,47
4432,Marilin,Frome,Female,58,22/12/1975,Account Executive,IT,Mass Customer,NO,Yes,17,52 Bobwhite Court,2219,NSW,Australia,9,430,0.9095,46
4433,Arel,Abramovitz,Male,72,12/11/1957,Nurse Practicioner,Health,Mass Customer,NO,No,16,32249 Sycamore Way,4650,QLD,Australia,4,433,0.90625,64
4434,Kit,Easdon,Male,61,26/10/1978,Director of Sales,Property,Affluent Customer,NO,No,12,3 Roth Junction,3156,VIC,Australia,8,433,0.90625,43
4435,Gregg,Aimeric,Unknown,52,01/01/1977,Internal Auditor,IT,Mass Customer,NO,No,7,72423 Surrey Street,3753,VIC,Australia,5,433,0.90625,44
4436,Skipp,Swales,Male,15,14/11/1973,Community Outreach Specialist,Entertainment,High Net Worth,NO,Yes,22,76 Green Ridge Drive,3029,VIC,Australia,7,436,0.903125,48
4437,Frederich,Glantz,Male,37,27/08/1997,Nuclear Power Engineer,Manufacturing,High Net Worth,NO,Yes,10,9 Glacier Hill Circle,2762,NSW,Australia,8,436,0.903125,24
4438,Rodolph,Denniss,Male,28,07/08/1974,Geologist III,Property,Affluent Customer,NO,Yes,7,91281 Transport Center,3356,VIC,Australia,2,436,0.903125,47
4439,Craggie,Dering,Male,47,05/10/1952,Actuary,Financial Services,Mass Customer,NO,No,7,11 Paget Road,2125,NSW,Australia,10,436,0.903125,69
4440,Johna,Bunker,Unknown,93,01/01/1977,Tax Accountant,IT,Mass Customer,NO,Yes,14,3686 Waubesa Way,3065,VIC,Australia,6,436,0.903125,44
4441,Giralda,MacPeake,Female,59,04/04/1941,Librarian,Entertainment,High Net Worth,NO,Yes,14,6 Killdeer Way,2705,NSW,Australia,1,441,0.901,80
4442,Rodney,Trethewey,Male,16,17/03/1997,Software Consultant,Financial Services,Affluent Customer,NO,No,15,737 Service Lane,3030,VIC,Australia,8,441,0.901,25
4443,Theresina,Not Known,Female,30,01/03/1987,General Manager,Argiculture,Mass Customer,NO,Yes,14,253 Katie Junction,2650,NSW,Australia,2,441,0.901,35
4444,Gleda,Howerd,Female,59,22/01/1964,Senior Developer,IT,Mass Customer,NO,No,6,481 Moulton Place,2440,NSW,Australia,2,444,0.9,58
4445,Melany,Ladewig,Female,76,17/05/1972,Research Associate,Financial Services,Mass Customer,NO,Yes,10,3864 Sheridan Alley,4130,QLD,Australia,7,444,0.9,49
4446,Claudell,Rounsefell,Male,67,27/11/1993,VP Sales,Financial Services,Affluent Customer,NO,No,8,61416 Karstens Place,4217,QLD,Australia,5,444,0.9,28
4447,Garwin,Nurden,Male,54,19/04/1958,Programmer I,Property,High Net Worth,NO,Yes,5,0 Union Parkway,3142,VIC,Australia,11,444,0.9,63
4448,Bunny,Leebetter,Female,83,30/04/1966,Quality Engineer,Manufacturing,High Net Worth,NO,Yes,8,4 Lukken Lane,4301,QLD,Australia,4,444,0.9,55
4449,Matias,Melloi,Male,61,03/02/1977,Legal Assistant,Retail,Affluent Customer,NO,No,11,1507 Schlimgen Trail,2155,NSW,Australia,10,444,0.9,45
4450,Sada,Dowyer,Female,47,22/11/1998,Human Resources Manager,Not Stated,High Net Worth,NO,Yes,3,4 Meadow Ridge Place,2090,NSW,Australia,10,450,0.9,23
4451,Anet,Roseman,Female,84,24/11/1996,Programmer Analyst III,Financial Services,Mass Customer,NO,No,9,31 Melody Circle,3814,VIC,Australia,4,450,0.9,25
4452,Katie,Warhurst,Female,0,02/12/1991,Help Desk Operator,Retail,High Net Worth,NO,Yes,14,96 Rutledge Drive,3064,VIC,Australia,5,450,0.9,30
4453,Celia,Bryden,Female,12,06/04/1943,Chemical Engineer,Manufacturing,High Net Worth,NO,No,21,2905 Towne Place,2114,NSW,Australia,9,450,0.9,78
4454,Stearne,Trolley,Male,42,01/02/1982,Automation Specialist IV,Financial Services,High Net Worth,NO,No,14,638 Caliangt Avenue,2137,NSW,Australia,11,450,0.9,40
4455,Tristam,Larose,Male,70,29/01/1985,VP Accounting,Financial Services,Mass Customer,NO,No,17,9645 Moose Terrace,2137,NSW,Australia,11,455,0.8925,37
4456,Laurena,Not Known,Female,21,31/07/1961,VP Sales,Not Stated,High Net Worth,NO,No,10,7 Messerschmidt Crossing,3810,VIC,Australia,6,455,0.8925,60
4457,Heloise,Fairpool,Female,17,07/09/1976,Information Systems Manager,Manufacturing,High Net Worth,NO,No,17,005 Loeprich Way,4680,QLD,Australia,3,455,0.8925,45
4458,Dory,Malpass,Female,19,27/08/1972,Not Stated,Not Stated,Affluent Customer,NO,Yes,13,3653 Steensland Road,4103,QLD,Australia,8,455,0.8925,49
4459,Marcellina,Baynton,Female,60,11/03/1947,Software Engineer III,Financial Services,Mass Customer,NO,No,16,56 Comanche Terrace,3141,VIC,Australia,10,455,0.8925,75
4460,Gregorius,Leal,Male,7,29/04/1951,Not Stated,Retail,Affluent Customer,NO,Yes,21,66 Merry Court,2033,NSW,Australia,12,455,0.8925,70
4461,Deana,Canton,Female,67,25/11/1974,Not Stated,Property,Mass Customer,NO,Yes,14,92 Ludington Street,4301,QLD,Australia,3,455,0.8925,47
4462,Kori,Sparsholt,Female,59,19/05/1940,Office Assistant II,Not Stated,Mass Customer,NO,Yes,19,37 Rigney Park,2171,NSW,Australia,9,455,0.8925,81
4463,Lucky,Klainman,Female,24,26/11/1947,Chief Design Engineer,Retail,Mass Customer,NO,No,8,0796 Barnett Plaza,3758,VIC,Australia,4,455,0.8925,74
4464,Erasmus,Olenchenko,Male,56,03/02/1965,Software Test Engineer IV,Property,Mass Customer,NO,Yes,5,415 Rockefeller Trail,2484,NSW,Australia,7,464,0.890625,57
4465,Carita,Sand,Female,25,20/03/1977,Quality Engineer,Retail,Mass Customer,NO,No,16,846 Loftsgordon Crossing,2154,NSW,Australia,11,464,0.890625,45
4466,Lynnett,Tipper,Female,22,03/08/1993,Social Worker,Health,High Net Worth,NO,Yes,2,9 Ridgeview Avenue,3109,VIC,Australia,10,466,0.89,28
4467,Thorn,Stigers,Male,42,19/05/1972,Business Systems Development Analyst,Financial Services,Mass Customer,NO,No,19,6218 Delladonna Parkway,4115,QLD,Australia,8,466,0.89,49
4468,Lela,Billing,Female,38,17/12/1970,Programmer Analyst III,Not Stated,Mass Customer,NO,Yes,18,095 Glacier Hill Circle,2571,NSW,Australia,7,468,0.88984375,51
4469,Norah,Mapis,Female,75,09/12/2000,Assistant Manager,Argiculture,Mass Customer,NO,No,10,057 Victoria Crossing,2263,NSW,Australia,9,468,0.88984375,21
4470,Moina,Rosenbaum,Female,50,04/08/2001,Graphic Designer,IT,Mass Customer,NO,No,14,0 Memorial Road,3109,VIC,Australia,10,468,0.88984375,20
4471,Ceciley,Harg,Female,50,19/10/1990,Nurse Practicioner,Retail,Mass Customer,NO,Yes,4,409 Starling Lane,4172,QLD,Australia,7,471,0.8875,31
4472,Torry,de la Valette Parisot,Male,95,14/03/1967,VP Marketing,Telecommunications,Mass Customer,NO,Yes,18,36963 Pierstorff Terrace,3168,VIC,Australia,9,471,0.8875,55
4473,Sigismund,Sedger,Male,9,29/11/1999,Accountant II,Manufacturing,Affluent Customer,NO,No,7,8069 Sunbrook Way,2155,NSW,Australia,10,473,0.884,22
4474,Irvine,Headon,Male,99,21/04/1956,Geologist III,IT,Affluent Customer,NO,Yes,20,9 Hovde Way,2322,NSW,Australia,5,473,0.884,65
4475,Laurie,Not Known,Male,31,28/07/1979,Assistant Media Planner,Entertainment,Mass Customer,NO,Yes,15,94 Barby Lane,2210,NSW,Australia,10,475,0.881875,42
4476,Tomkin,Bernlin,Male,7,29/12/2001,Food Chemist,Health,Affluent Customer,NO,Yes,9,0492 Kings Street,2480,NSW,Australia,3,475,0.881875,20
4477,Genni,Fanstone,Female,25,29/07/1972,Administrative Assistant II,Entertainment,Mass Customer,NO,No,16,1 Fair Oaks Alley,3149,VIC,Australia,10,475,0.881875,49
4478,Blondie,Not Known,Female,43,03/10/1995,Actuary,Financial Services,High Net Worth,NO,No,11,780 Norway Maple Hill,2565,NSW,Australia,8,478,0.88,26
4479,Aloysius,Killingsworth,Male,89,14/02/1957,VP Quality Control,Not Stated,Mass Customer,NO,No,12,625 Mandrake Junction,2145,NSW,Australia,9,478,0.88,65
4480,Carola,Philler,Female,73,30/04/1951,Dental Hygienist,Health,High Net Worth,NO,No,15,1037 Roth Park,2145,NSW,Australia,7,478,0.88,70
4481,Fitzgerald,Hellikes,Male,25,28/07/1979,Media Manager IV,Health,Mass Customer,NO,Yes,10,315 Center Park,3040,VIC,Australia,7,478,0.88,42
4482,Ingmar,Okenden,Male,97,01/03/1959,Compensation Analyst,Financial Services,Mass Customer,NO,Yes,8,1 Graceland Plaza,3216,VIC,Australia,2,478,0.88,63
4483,Tina,Dunstan,Female,13,06/03/1939,Account Representative IV,Retail,Affluent Customer,NO,No,13,98555 Victoria Hill,2171,NSW,Australia,7,483,0.8765625,83
